text,label,target
এক অবৈধ হাতে আরো তিন অবৈধের শপথ,Geopolitical,3
"এটা কেবলই নূরুল হকের ছবি নয়, এ যেন বর্তমান বাংলাদেশের প্রতিচ্ছবি",Geopolitical,3
"ভাবছেন এটা মিশর, না এটা বাংলাদেশ ফেরাউনের প্রেতাত্মার এ কাজ করছে ",Geopolitical,3
বাংলাদেশে লক্ষ অবৌধো ভারতীয় দালাল থাকতে পারলে কনো রহিঙ্গা মুসলিমরা থাকতে পারবে না কেন?,Geopolitical,3
"সব ভ্যাকসিন আপনাদের আওয়ামীলীগ,যুবলীগ,ছাত্রলীগ গুন্ডা-পান্ডাদের দিয়ে বিতরণ কইরেন।। ",Political,1
যদি খুনই করবে তবে চোখ তূললো কেন আমার বাবুর? এক মায়ের আর্তনাদ ,Personal,0
রানু একজন অশিখখিত মানুষ তার কথায় ভুল হতেই পারে তা নিয়ে তুমি ব্যাবসা করা বন্দ করো ,Personal,0
তুই কয়টা ভোট পাবিরে বিএনপি এর সাথে না থাকলে । তর মত বোয়াদব নাই পাথ। ,Political,1
আওয়ামিলীগ দলের স্বার্থে ইসলাম ও কোরআন হাদিস ও আলেম ওলামাদের বিরুদ্ধে কথা বলতেও ভয় করেনা।,Religious,2
জাতীয় পতাকাকে পবিত্র জায়নামায বানিয়ে মান বাড়িয়েছেন? নাকি জাতীয় পতাকাকে কুত্তার গায়ে জড়িয়ে মান বড়িয়েছেন ,Geopolitical,3
"তোদের কে বের ক রে দেয়াই খুব ভাল করছে, ",Political,1
"আমি চাঁদ, তুমি তারা। তোমার মুখটা কেমন ব্যাঁকা বাড়া।",Personal,0
"এহেন নিষ্ঠুরতা শুধুমাত্র ছাত্রলীগের পক্ষেই সম্ভব, কোন সুস্থ মানুষের পক্ষে সম্ভব নয়।",Geopolitical,3
চট্টগ্রামের প্রাণকেন্দ্র আগ্রাবাদে দেশদ্রোহী দালাল পত্রিকা প্রথম আলো পুড়িয়ে ক্ষোভ প্রকাশ।,Personal,0
বুক দেখলেই বুঝা যায় কত জনে চুষছে আর টিপছে,Personal,0
